,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature
3543,32.89779518,-96.40771592,,0.8840705966,8.71
3544,31.8314342,-99.97616148,69.0,2.548947174,5.01
3545,32.10773545,-94.76176432,,1.95407914,15.02
3546,31.34318809,-93.85440451,91.0,6.054557552,12.6
3547,31.39457611,-94.17000399,46.0,3.804797353,10.57
3548,30.57933681,-95.16260304,109.0,1.653770293,9.13
3549,28.00880118,-97.51763891,,2.531199323,12.97
3550,31.1577796,-98.81758731,39.0,2.658486708,6.61
3551,30.89740592,-100.5384842,9.0,1.533219761,5.06
3552,32.74613808,-100.9162664,107.0,1.810797089,5.05
3553,32.73587756,-99.35401337,12.0,1.101928375,7.15
3554,31.79211404,-94.14550696,136.0,2.590969709,10.55
3555,36.27751473,-101.8933156,16.0,3.059273423,8.82
3556,32.37474036,-95.2717568,,1.797635542,8.05
3557,32.22236802,-97.77403489,37.0,1.675724638,8.8
3558,26.56150059,-98.73892358,,1.620340991,18.81
3559,32.73553157,-98.83631615,51.0,2.42280285,7.84
3560,31.82781912,-101.0500746,9.0,2.830188679,3.84
3561,33.17906744,-100.2538401,7.0,1.674641148,6.75
3562,30.49856623,-100.5382014,14.0,1.536772777,5.52
3563,34.53028891,-101.7349174,34.0,1.303680982,8.57
3564,32.77143818,-97.29101614,,0.9271548857,8.77
3565,32.30163422,-99.89007449,,1.906125217,5.08
3566,30.22429013,-102.0766732,3.0,2.158273381,8.88
3567,33.17402785,-102.3354521,85.0,2.912954078,6.8
3568,33.17751417,-99.21226795,10.0,3.401360544,7.92
3569,33.21339719,-94.96797273,136.0,1.347869177,8.9
3570,31.40464436,-100.462443,,1.219636661,4.66
3571,30.33432034,-97.7853562,,0.5609618601,10.42
3572,31.0879489,-95.1367187,77.0,2.433628319,12.12
3573,30.77031716,-94.37690895,90.0,1.809772773,10.53
3575,32.73706798,-94.93999853,194.0,2.166629439,10.84
3576,31.36868194,-102.0423217,18.0,1.931330472,5.9
3577,29.35739637,-99.76229172,148.0,1.288974046,8.64
3578,29.89149232,-101.1525205,,1.954190724,8.02
3579,32.56483801,-95.83766469,,2.395354464,8.38
3580,28.79780988,-96.96813006,,1.876604408,11.15
3581,30.73872995,-95.57440968,,0.9790974088,9.88
3582,30.01058447,-95.99011759,110.0,0.963138079,9.88
3583,31.50999644,-103.0927909,49.0,1.50352869,7.61
3584,30.21498498,-96.40946246,155.0,1.436914805,9.94
3585,27.7610369,-99.33237355,,0.9696892442,10.88
3586,29.27765923,-96.22319248,,2.004256829,9.97
3587,35.40114335,-100.2699514,24.0,1.83908046,6.5
3588,33.98842886,-98.7041034,,1.802454939,6.6
3589,34.07945812,-99.24178437,90.0,2.188715953,7.31
3590,26.47411727,-97.61535848,137.0,1.595992544,22.03
3591,30.64655664,-97.6004854,,0.5545564451,9.85
3592,29.1732598,-98.08693082,167.0,1.317242467,10.88
3593,31.85008651,-103.0485163,35.0,1.609935603,5.88
3594,33.21570665,-97.65460265,,1.46478288,8.2
3595,32.78722382,-95.38236368,,3.179433368,8.47
3596,33.17320212,-102.8276433,42.0,2.553191489,5.96
3597,33.17659707,-98.68790885,98.0,2.23132969,6.84
3598,27.00156391,-99.16987152,56.0,1.276498746,17.14
3599,28.86617238,-99.76050829,70.0,1.560410165,9.37
3600,41.52106798,-113.0832816,,0.4656253801,-2.18
3601,39.37231946,-111.5758676,176.0,0.7743411501,2.67
3602,40.99001837,-112.1139997,,0.3781231189,0.25
3603,40.66616532,-111.9216011,,0.4420859928,0.56
3604,37.62762978,-109.8033714,51.0,1.011503372,4.1
3605,38.99617072,-110.7013958,94.0,0.7934498185,0.76
3606,37.85447192,-111.4418764,,0.9764319144,2.86
3607,40.86688146,-110.9535882,27.0,0.1713959246,-4.15
3608,40.44862644,-113.1295715,113.0,0.4561233551,-0.16
3609,40.12491499,-109.5174415,120.0,0.8115785202,-6.76
3611,40.1166722,-111.6657662,,0.3874273574,-1.31
3612,40.33110236,-111.1691419,38.0,0.3144393877,-1.15
3613,41.27116049,-111.9145117,,0.5585700606,-5.06
3614,44.03217337,-73.14130877,28.0,0.4095962551,1.9
3615,43.03519828,-73.09048868,85.0,0.7075668026,-0.43
3616,44.46548598,-72.10314651,36.0,0.5564142195,0.32
3617,44.46322849,-73.08359212,200.0,0.5129125741,1.67
3618,44.72736416,-71.73579864,4.0,0.275862069,-0.97
3619,44.85627605,-72.91249563,75.0,0.6562253915,1.39
3620,44.7975824,-73.29679772,7.0,0.5511811024,3.22
3621,44.60353043,-72.64356694,22.0,0.510796378,1.86
3622,44.00470222,-72.37640104,15.0,0.2972651605,-0.84
3623,44.82964024,-72.24562697,43.0,0.6046119235,-0.26
3624,43.57723578,-73.03741676,87.0,0.5267619278,1.34
3626,44.27343241,-72.61604978,67.0,0.4762581746,0.88
3627,42.986982,-72.71268875,46.0,0.5258344765,0.86
3628,43.58010937,-72.58595157,64.0,0.554592721,-0.52
3629,18.3358,-64.8963,127.0,0.5331654072,28.68
3630,37.76707161,-75.63234615,115.0,1.30860264,7.14
3631,38.02080697,-78.55481085,198.0,0.8119745745,10.89
3632,38.814003,-77.08183073,,0.4949488101,8.87
3633,37.78636074,-80.00222498,109.0,2.500573526,7.66
3634,37.34081025,-77.98584649,63.0,1.834061135,12.37
3635,37.60308293,-79.14548696,105.0,1.149928814,9.3
3636,37.37569884,-78.81340003,59.0,1.211996713,10.08
3637,38.8767675,-77.10139853,,0.558710952,8.56
3638,38.16404586,-79.12461614,,0.9823762543,6.89
3639,38.05852573,-79.73912095,20.0,1.899335233,4.5
3640,37.3080028,-79.5281964,,1.284566517,9.92
3641,37.13128068,-81.13599391,24.0,1.035375324,3.56
3642,37.55531756,-79.80982182,112.0,1.162428646,9.43
3643,36.6163024,-82.16359122,101.0,1.703778677,3.24
3644,36.76366949,-77.8593436,53.0,1.352040816,14.1
3645,37.26818323,-82.03749726,138.0,2.293120638,2.53
3646,37.57242268,-78.52518834,61.0,1.265035255,11.97
3647,37.73484642,-79.35296097,47.0,2.108568865,10.05
3648,37.20553386,-79.09678609,,1.368495243,10.8
3649,38.02679129,-77.34901405,95.0,1.08151184,12.26
3650,36.73066666,-80.73455942,162.0,1.744749596,5.44
3651,37.35358063,-77.05634116,31.0,1.915945612,12.93
3652,37.01909701,-78.66314092,49.0,1.492992078,11.5
3653,38.03527919,-78.48569588,86.0,0.7014681892,11.16
3654,36.67670048,-76.30545744,,0.8782332767,12.71
3655,37.37373208,-77.5868014,,0.8924036857,13.26
3656,39.11271747,-77.99199425,55.0,1.62385592,8.19
3657,37.26420587,-77.39609676,110.0,1.783109094,13.98
3658,37.7824656,-79.98631446,30.0,1.65471594,7.35
3659,37.48133648,-80.21072274,24.0,1.696113074,8.31
3660,38.48199985,-77.9563087,171.0,1.220034247,9.73
3661,37.51328851,-78.24398086,29.0,1.64399093,12.0
3662,36.58022376,-79.40395668,,2.07389581,11.66
3663,37.12560977,-82.35124171,65.0,1.390374332,7.24
3664,37.07544585,-77.63451754,106.0,1.473450097,13.85
3665,36.69455571,-77.53406129,56.0,3.539823009,14.2
3666,37.93357639,-76.94230311,41.0,1.486584482,12.06
3667,38.83677558,-77.27565836,,0.6565520733,8.4
3668,38.85157547,-77.2977964,49.0,1.926100629,8.47
3669,38.88485255,-77.17560759,20.0,0.5904930617,8.43
3670,38.73564842,-77.80647472,160.0,0.9907120743,8.4
3671,36.9302126,-80.36738849,53.0,1.485842445,6.37
3672,37.84157909,-78.27715475,52.0,0.7710557533,11.36
3673,36.99536167,-79.88023649,,1.578601184,9.95
3674,36.6831435,-76.93859681,58.0,2.207001522,14.01
3675,39.20172582,-78.25974949,,1.065179773,7.55
3676,38.2977863,-77.4922454,42.0,0.5965061781,11.07
3677,36.66601852,-80.91703124,83.0,2.654301247,5.59
3678,37.31234791,-80.70636931,54.0,1.054481547,8.4
3679,37.40809042,-76.53524337,114.0,1.236979167,10.89
3680,37.71714806,-77.90381514,62.0,1.115107914,12.37
3681,36.65677234,-81.23215889,89.0,1.653353149,2.81
3682,38.29545894,-78.46525378,63.0,1.27607859,8.46
3683,36.67878901,-77.56351439,45.0,1.195854372,14.15
3684,36.76654925,-78.93512622,182.0,1.950696677,12.5
3685,37.03513786,-76.35879121,,0.9850095541,11.53
3686,37.7583355,-77.49464673,,1.198929527,13.13
3687,38.43542574,-78.87536254,174.0,1.16943343,7.3
3688,37.53460572,-77.39326555,,1.214130585,13.25
3689,36.68542395,-79.87634026,,1.988709264,10.87
3690,38.35799465,-79.56124594,6.0,1.244813278,3.96
3691,37.29186313,-77.29754684,123.0,1.626553822,13.76
3692,36.90579348,-76.70842863,125.0,1.399305944,13.04
3693,37.31156958,-76.76950618,141.0,0.6834375454,12.48
3694,38.26818502,-77.15852768,52.0,0.778792871,10.14
3695,37.70965316,-77.09384941,51.0,1.108695652,12.48
3696,37.71044922,-76.88689628,15.0,1.053370787,12.1
3697,37.71889653,-76.46400482,40.0,1.778568253,7.93
3698,36.70586667,-83.12606515,108.0,1.322071245,9.42
3699,37.78258621,-79.44262866,34.0,1.305683564,9.47
3700,39.08990083,-77.63481877,,0.4533829342,7.93
3701,37.97850256,-77.96274807,97.0,1.124768089,11.5
3702,36.94618528,-78.24133319,45.0,1.388032079,12.93
3703,37.40021399,-79.19888138,,1.29183543,10.58
3704,38.41531222,-78.28220331,47.0,1.519069166,9.22
3705,38.7464321,-77.48509905,77.0,0.6756756757,8.94
3706,38.77058531,-77.44399307,28.0,0.5913410771,8.89
3707,36.68212094,-79.86352771,124.0,2.806064721,10.96
3708,37.44164146,-76.34098896,27.0,1.365705615,7.72
3709,36.67882005,-78.36131056,142.0,1.862050879,13.09
3710,37.63191998,-76.55064617,52.0,2.163061564,9.12
3711,37.17746986,-80.37868691,181.0,0.7474397093,8.93
3712,37.78790447,-78.88498513,39.0,1.225259189,9.58
3713,37.50694406,-76.99828634,42.0,0.7281553398,12.79
3714,37.08166899,-76.51754109,,0.9265650164,11.84
3715,36.89934014,-76.26420872,,0.9854564169,12.1
3716,37.34062933,-75.87751591,74.0,2.61669024,8.37
3717,37.89202088,-76.41949732,45.0,1.704545455,7.27
3718,36.93357076,-82.62750411,21.0,1.356589147,7.11
3719,37.1435975,-78.05065922,101.0,1.831368994,12.77
3720,38.24530219,-78.015604,104.0,1.164483261,10.25
3721,38.61807452,-78.48797204,127.0,1.856182403,7.47
3722,36.6801638,-80.2865648,102.0,2.138813168,10.02
3723,37.20530399,-77.39368102,150.0,1.516223592,13.87
3724,36.81980341,-79.39731264,,1.262295082,10.92
3725,37.14259351,-76.35798148,31.0,1.077511296,11.18
3726,36.85914825,-76.35971629,,1.372358984,12.32
3727,37.55016038,-77.91267882,68.0,1.091492777,12.58
3728,37.22554789,-78.43597949,84.0,1.302325581,13.01
3729,37.18497668,-77.22922187,84.0,0.7467330429,13.83
3730,38.70916224,-77.48713689,,0.6499550778,9.08
3731,37.06474963,-80.71229738,157.0,1.50527325,8.14
3732,37.12222899,-80.5602732,49.0,0.9851226377,7.76
3733,38.68295619,-78.15826963,13.0,0.9745127436,9.47
3734,37.937575,-76.72920628,29.0,0.9982788296,12.05
3735,37.53255773,-77.47966921,,0.9022829243,13.31
3736,37.26865804,-80.06396753,,1.142377459,9.91
3737,37.27791025,-79.96189766,,1.53300161,10.3
3738,37.81204314,-79.44605905,90.0,1.820020222,9.46
3739,38.51006137,-78.87260325,,1.405557358,7.2
3740,36.9302832,-82.10095486,127.0,1.398678414,4.67
3741,37.2836193,-80.06219455,111.0,1.568904594,10.28
3742,36.71466456,-82.60171704,126.0,1.710794297,3.6
3743,38.85905135,-78.56813762,,1.865975565,7.01
3744,36.84455636,-81.53344948,195.0,1.668520578,2.18
3745,36.72231125,-77.10642712,102.0,2.345366751,13.97
3746,38.18574462,-77.655399,,0.9631892914,11.09
3747,38.41758738,-77.45917053,193.0,0.4745979442,11.18
3748,38.15965544,-79.05979937,133.0,1.75299855,7.34
3749,36.70155394,-76.63603554,,1.393404552,13.8
3750,37.11781893,-76.88450012,23.0,1.675163875,12.41
3751,36.92432914,-77.25791182,45.0,1.601993592,13.01
3752,37.12191123,-81.56685568,,1.547243503,4.07
3754,36.73285734,-76.04566934,,0.8182766274,12.37
3755,38.90847745,-78.20280433,178.0,1.597558787,8.05
3756,36.72341572,-81.95666289,,1.370175839,2.3
3757,38.06451466,-78.90293905,84.0,1.147854605,7.98
3758,38.11021557,-76.80213247,57.0,1.368876081,4.9
3759,37.28131268,-76.70905141,24.0,1.084990958,12.56
3760,39.17054517,-78.17325058,95.0,1.188094047,7.93
3761,36.9746148,-82.62410519,,1.65774606,7.08
3762,36.91582035,-81.07834059,167.0,1.795119854,3.88
3763,37.24374789,-76.54412815,127.0,0.9581290079,11.78
3764,46.98299757,-118.5601734,45.0,0.807609476,0.76
3765,46.18894415,-117.2022851,84.0,1.525054466,-5.24
3766,46.23946995,-119.5120834,,0.8587271211,-1.49
3767,47.87046092,-120.6173956,192.0,0.8054704871,-0.88
3768,48.04754642,-123.9226319,196.0,1.263945315,5.19
3769,45.77568046,-122.4829204,,0.9037813485,4.61
3770,46.29442881,-117.9051983,17.0,2.31292517,0.72
3771,46.19074721,-122.6782231,,1.481426614,1.21
3772,47.7361335,-119.692937,84.0,0.6393667225,-5.52
3773,48.4711431,-118.5154041,32.0,1.799775028,-2.22
3774,46.53351425,-118.9018212,,0.6226513427,-0.38
3775,46.43197502,-117.5454032,7.0,1.422764228,0.44
3776,47.20753737,-119.4500749,,0.7667173498,-0.93
3777,47.14003705,-123.7820567,,1.216907565,3.44
3778,48.14713305,-122.5216407,111.0,0.8275553567,4.2
3779,47.75003077,-123.5609704,34.0,0.7235582039,2.87
3780,47.49137892,-121.8346131,,0.6282625253,0.61
3781,47.63479026,-122.6436061,,0.7818577875,5.0
3782,47.12521214,-120.679439,90.0,0.8807985907,-3.54
3783,45.87325839,-120.7913598,59.0,1.382380506,-0.98
3784,46.57756476,-122.3925769,,1.403098509,7.11
3785,47.57705241,-118.4194388,29.0,1.098068913,-2.37
3786,47.35007586,-123.1863685,174.0,1.122146266,3.46
3787,48.54855019,-119.7387224,138.0,1.329223656,-5.81
3788,46.55418369,-123.7285716,73.0,1.528475712,4.75
3789,48.53234021,-117.2741804,43.0,1.462585034,-0.66
3790,47.03892768,-122.1405958,,0.6568384177,1.87
3791,48.60182783,-122.96745,3.0,0.1542416452,5.18
3792,48.48171488,-121.766131,,0.9099992863,5.66
3793,46.02408726,-121.9164403,17.0,0.9572072072,-1.04
3794,48.04615983,-121.7170703,,0.6943508493,-0.75
3795,47.62113146,-117.4046494,,1.076863981,-3.77
3796,48.40035475,-117.8542701,163.0,1.652306133,-4.48
3797,46.9291895,-122.8290656,,0.7984193564,3.81
3799,46.2918004,-123.4250831,10.0,1.579778831,7.95
3800,46.23040051,-118.4775539,168.0,0.9032743696,-0.8
3801,48.82227976,-121.7490018,,0.7411230388,3.55
3802,46.90022523,-117.5241763,98.0,0.9840345416,1.41
3803,46.45738486,-120.7380126,,1.031328108,-0.13
3804,39.1307219,-80.00350858,77.0,1.31197819,2.63
3805,39.46704621,-78.02414609,,0.7659535896,7.48
3806,38.01974191,-81.69888019,100.0,1.177578898,2.59
3807,38.70036159,-80.72011184,52.0,1.055623224,4.04
3808,40.27367263,-80.57915332,110.0,1.767636188,1.36
3809,38.42424062,-82.23855912,,1.288520454,6.9
3810,38.84315422,-81.11934872,15.0,0.6654835847,4.3
3811,38.46231092,-81.07652217,53.0,1.97466468,5.49
3812,39.27057157,-80.70671527,19.0,0.7661290323,3.28
3813,38.02974928,-81.08286634,,1.363080685,5.19
3814,38.9251277,-80.85952723,23.0,0.910530483,4.82
3815,39.10314817,-79.19440518,61.0,1.303697371,5.59
3816,37.9463652,-80.45335881,177.0,1.412497007,4.8
3817,39.32103553,-78.60826476,74.0,1.031790296,6.86
3818,40.51943859,-80.57461608,149.0,1.810669583,1.15
3819,39.00683177,-78.85855301,52.0,0.9318996416,5.57
3820,39.2853852,-80.37919577,,1.103952228,3.51
3821,38.84263974,-81.68148753,147.0,1.709302326,5.15
3822,39.30776166,-77.86014147,146.0,0.8130986857,7.56
3823,38.33860077,-81.52857054,,1.44543027,5.5
3824,38.9947249,-80.49988181,95.0,1.38605194,3.99
3825,38.172154,-82.07017953,93.0,1.320460031,7.24
3826,37.8299889,-81.93528571,,1.602104256,4.88
3827,39.50984542,-80.24244659,200.0,1.008318629,3.45
3828,39.86064362,-80.66591062,166.0,1.499819299,1.38
3829,38.77071799,-82.02524219,105.0,1.207035291,5.73
3830,37.38002939,-81.65083669,85.0,1.175982291,8.42
3831,37.40481169,-81.11023142,,1.252922751,5.69
3832,39.41561583,-78.94104895,167.0,1.667332268,7.25
3833,37.73048351,-82.13338365,133.0,1.363403383,5.83
3834,39.63218457,-80.04766838,,0.6867818898,2.93
3835,37.56274716,-80.54577965,49.0,0.866489832,2.27
3836,39.55439028,-78.26311676,76.0,1.485245261,6.67
3837,38.29617706,-80.79759588,109.0,1.187105206,3.95
3838,40.0955451,-80.62203992,193.0,1.411540993,1.67
3839,38.68314479,-79.35084086,23.0,0.9973980919,2.14
3840,39.37091679,-81.16771771,38.0,1.52979066,3.01
3841,38.32758728,-80.00993811,34.0,1.3481364,1.89
3842,39.46770987,-79.66712803,141.0,1.294171638,1.8
3843,38.50782345,-81.9082131,,1.024540177,6.55
3844,37.76936795,-81.2456041,,1.366341991,4.12
3845,38.769899,-79.87919615,99.0,0.8353020587,0.23
3846,39.18094587,-81.06356878,32.0,1.073825503,3.37
3847,38.71622686,-81.35243568,47.0,1.073549566,4.57
3848,37.65390597,-80.86009693,63.0,1.735059212,5.74
3849,39.33602617,-80.0421439,83.0,1.433258505,3.72
3850,39.11240885,-79.57053576,39.0,1.667379222,0.1
3851,39.46811972,-80.88772676,33.0,1.230883999,4.43
3853,38.89285061,-80.23689136,104.0,1.182221212,3.15
3854,38.14901357,-82.42287994,142.0,1.233817013,6.34
3855,38.49370949,-80.4202023,37.0,1.333813987,3.31
3856,39.6065771,-80.6401654,94.0,1.747861659,1.12
3857,39.02775007,-81.37473928,26.0,1.508995937,4.25
3858,39.20967886,-81.5162836,,1.346411379,3.9
3859,37.612327,-81.54511071,134.0,1.425987017,8.45
3860,43.96974651,-89.76782777,70.0,1.221001221,3.03
3861,46.31956891,-90.67837132,42.0,1.0286554,-1.8
3862,45.42372701,-91.84833627,151.0,0.9522608312,-1.73
3863,46.52868768,-91.19716729,44.0,1.027317301,-0.94
3864,44.4526553,-88.00411844,,0.6014577202,3.54
3865,44.37835084,-91.75332578,14.0,0.3382459531,2.75
3866,45.86303537,-92.36711412,45.0,0.8949880668,-1.02
3867,44.0816316,-88.21780273,129.0,0.7737523992,2.88
3868,45.06939744,-91.28068855,,0.9696245577,-1.07
3869,44.73483377,-90.61207486,129.0,1.458451102,1.17
3870,43.46492199,-89.33589004,146.0,0.7591514143,4.63
3871,43.23870316,-90.93073686,32.0,0.605487228,5.94
3872,43.06601594,-89.41733797,,0.3504413281,4.26
3873,43.41576662,-88.70928178,,1.129627906,3.45
3874,44.95856458,-87.30002707,86.0,0.9972170686,1.95
3875,46.43222285,-91.91595768,88.0,0.6195874111,-0.33
3876,44.94562799,-91.8962481,81.0,0.5277904476,0.66
3877,44.726614,-91.28609183,,0.5830256254,0.62
3878,45.84963535,-88.39804137,17.0,1.279157261,0.28
3879,43.75354908,-88.48885325,,0.8015356281,4.34
3880,45.66678019,-88.77084892,54.0,1.645839683,-1.51
3881,42.8671731,-90.7063218,160.0,1.049249131,4.95
3882,42.6794956,-89.60243287,60.0,0.5269166593,4.1
3883,43.80025981,-89.04679553,71.0,1.135091926,3.08
3884,43.00050278,-90.13469017,33.0,0.4873726185,4.38
3885,46.26302338,-90.24295041,49.0,2.749719416,-2.64
3886,44.31864893,-90.80566792,45.0,0.6649918723,4.94
3887,43.02054068,-88.77529134,,0.9827730136,3.94
3888,43.92456975,-90.11120239,75.0,0.8103727715,3.89
3889,42.57639354,-88.04051686,,1.27047326,3.69
3890,44.51727459,-87.61468386,64.0,0.9530900968,3.74
3891,43.90632465,-91.11451093,,0.4819164366,6.13
3892,42.66005229,-90.1317729,30.0,0.6857142857,5.14
3893,45.26271619,-89.07483625,103.0,1.571559353,-2.25
3894,45.33737523,-89.73411273,157.0,1.779036827,-1.98
3895,44.11946801,-87.80928853,,0.8630120335,3.26
3896,44.89792533,-89.75863384,,1.114788004,-0.83
3897,45.38553432,-88.033246,148.0,1.044091711,0.4
3898,43.81911946,-89.40073763,67.0,1.468654099,5.49
3899,45.00422544,-88.70950714,15.0,0.6555944056,0.5
3900,43.00486062,-87.96733172,,0.7297629394,3.31
3901,43.94641218,-90.618819,107.0,0.7437269757,4.6
3902,45.02715345,-88.26807503,129.0,0.9797964454,0.68
3903,45.70677897,-89.51944105,148.0,1.381628081,-2.91
3904,44.41578887,-88.46565023,,0.6903585157,3.71
3905,43.38352225,-87.94625009,199.0,0.727684938,3.83
3906,44.58307413,-91.99949611,19.0,0.8370044053,2.5
3907,44.71850291,-92.4224416,77.0,0.5801687764,1.35
3908,45.46130348,-92.44182875,125.0,0.8399408682,-2.67
3909,44.47558711,-89.50152965,171.0,0.7674355982,2.25
3910,45.68051754,-90.3609888,38.0,0.9605662285,-3.04
3911,42.74753117,-88.05941254,,1.052977953,3.31
3912,43.3762778,-90.43012729,53.0,1.080530071,6.03
3913,42.67151616,-89.071479,,0.8119154577,2.43
3914,45.47498854,-91.1333012,61.0,1.485630784,-1.84
3915,43.42574087,-89.94966132,159.0,0.7728200642,4.55
3916,45.87931905,-91.14504927,67.0,1.141396934,-2.28
3917,44.78902246,-88.76443896,164.0,1.17655499,2.81
3918,43.72099677,-87.94579284,,0.9067490984,3.99
3919,45.03437474,-92.45000068,160.0,0.5295733625,-1.99
3920,45.21179252,-90.5004405,79.0,1.389621812,-2.03
3921,44.30360275,-91.35893614,72.0,0.7382343894,4.74
3923,43.59422667,-90.8324691,115.0,1.534560982,4.34
3924,46.05467334,-89.51719204,103.0,1.615179552,-3.07
3925,42.66858202,-88.54163073,,0.9177399125,2.11
3926,45.89838588,-91.79050449,51.0,1.033225284,-1.4
3927,43.36863664,-88.22974712,,0.7800786597,3.12
3928,43.01833055,-88.30431188,,0.8784133204,2.44
3929,44.47068056,-88.96534501,,1.639853407,3.36
3930,44.11324419,-89.24317107,92.0,1.218704464,2.54
3931,44.06886922,-88.64477096,,0.6567620991,3.78
3932,44.45537896,-90.04158336,,0.983631461,1.84
3933,41.65498705,-105.7235415,54.0,0.4726890756,-7.88
3934,44.52405055,-107.9960365,64.0,2.099048868,-8.29
3935,44.24886082,-105.5474404,156.0,1.140100855,1.55
3936,41.69357844,-106.9326084,55.0,1.103752759,-5.85
3937,42.97272268,-105.5081848,57.0,1.561216105,2.33
3938,44.58855102,-104.5697705,31.0,2.007772021,0.76
3939,43.04183996,-108.6296893,,1.219805312,-12.22
3940,42.08798185,-104.3534743,62.0,1.34899913,6.92
3941,43.71930657,-108.4423174,20.0,1.403508772,-5.45
3942,44.04057166,-106.5845174,21.0,0.9075194468,3.78
3943,41.3070252,-104.6887497,,1.01854521,5.45
3944,42.26376367,-110.6563997,35.0,0.7198683669,-4.67
3945,42.96180148,-106.797885,,1.164699445,-4.67
3946,43.05607708,-104.4758896,11.0,1.282051282,1.88
3947,44.52157546,-109.5852825,151.0,1.980587618,1.18
3948,42.13299116,-104.966331,44.0,1.957295374,5.37
3949,44.79048913,-106.8862389,86.0,0.8820512821,5.8
3950,42.76558279,-109.9130922,28.0,1.216862234,-14.87
3951,41.65943896,-108.8827882,136.0,1.094127112,-7.95
3952,43.93522482,-110.5890801,16.0,0.1329455754,-4.41
3953,41.2878183,-110.5475782,43.0,0.680595125,-10.77
3955,43.90451606,-107.680187,47.0,1.723505684,-4.54
3956,43.83961191,-104.5674881,22.0,1.170212766,-1.16
3957,1.373333,32.290275,,2.135482543,23.3
3958,49.4444,32.0598,,1.815372967,6.46
3959,51.4982,31.2893,,2.179838671,4.97
3960,48.2917,25.9352,,2.186555013,6.96
3961,45.2835,34.2008,,2.567861175,6.8
3962,48.4647,35.0462,,3.114468409,6.13
3963,48.0159,37.8028,,2.595208561,2.3
3964,48.9226,24.7111,,1.9137913,7.13
